Budget,Platform,AudienceSize,Duration,EstimatedRevenue,Success
2980,TikTok,94526,38,8736.64,1
2287,Facebook,70201,37,4697.4,1
4987,Facebook,82844,31,8703.86,1
645,LinkedIn,72388,6,2710.9,1
2027,Google,6462,18,3979.0,1
4252,Google,32795,17,6647.33,1
104,Instagram,70806,28,2351.88,1
3581,TikTok,49465,9,3476.25,0
3353,Facebook,62109,38,8649.62,1
1462,Google,91027,27,6347.23,1
1920,TikTok,51528,23,6199.53,1
2763,TikTok,37230,34,5457.39,1
3038,Facebook,49242,20,4376.01,0
1373,TikTok,66883,44,3004.35,1
3426,Google,99366,38,8771.97,1
3759,LinkedIn,2783,15,5757.21,1
3045,Google,29390,18,5319.93,1
3118,LinkedIn,9417,19,5510.36,1
1231,TikTok,73102,39,4219.17,1
4863,Google,18426,11,5028.25,0
2736,Facebook,31750,33,3611.57,0
3129,TikTok,59188,26,6303.0,1
3119,Facebook,11872,27,4416.3,0
4477,LinkedIn,95231,28,8809.75,1
3259,Instagram,49086,39,5839.66,1
353,Instagram,67770,14,3435.07,1
428,LinkedIn,95368,12,2256.02,1
2691,Instagram,84514,16,6907.09,1
2930,TikTok,89177,33,5633.69,1
3144,TikTok,93663,33,7774.44,1
1520,Google,35720,27,4744.77,1
3501,TikTok,19079,30,8690.12,1
2992,Instagram,18338,41,5411.0,1
754,Facebook,4291,36,1353.79,1
859,Google,75084,42,2302.05,1
1898,Facebook,50393,10,6568.6,1
3071,Instagram,94558,12,11135.77,1
4611,Facebook,70770,21,13191.61,1
3526,Instagram,27720,16,4694.32,0
354,TikTok,14368,26,1032.45,1
3923,Google,55313,18,4397.07,0
1976,LinkedIn,48969,38,6150.93,1
2857,Instagram,49838,23,5235.38,1
2724,TikTok,9734,10,5415.15,1
4221,Facebook,13197,22,4990.21,0
3104,TikTok,69895,40,9392.07,1
4616,Facebook,57831,41,6964.97,1
3834,Facebook,59073,42,10145.93,1
1344,Facebook,73925,19,5665.99,1
1108,Facebook,81488,42,2858.87,1
4414,Google,95611,44,7670.74,1
1610,Facebook,85475,13,5016.32,1
2059,Google,51302,10,5466.34,1
2608,LinkedIn,16624,6,4131.64,1
4858,Google,68271,20,10337.16,1
2782,Facebook,25315,5,4063.62,0
1089,LinkedIn,18422,34,1854.01,1
4384,TikTok,40137,37,9054.82,1
354,Google,73663,5,3592.52,1
4263,TikTok,49232,43,9713.31,1
4811,LinkedIn,79142,20,11646.75,1
4552,Google,33743,21,9745.04,1
355,Facebook,16636,42,1168.91,1
1107,Google,91884,22,6169.17,1
1855,Facebook,11108,26,3578.05,1
2671,Instagram,74634,26,7141.45,1
4008,Google,37180,39,7435.59,1
3097,Google,19883,35,5800.17,1
2903,TikTok,45400,44,8362.22,1
3865,TikTok,46999,31,10139.28,1
4479,LinkedIn,48951,40,11438.2,1
3483,Facebook,8160,8,3654.07,0
198,TikTok,56262,9,2023.92,1
296,LinkedIn,20929,29,897.61,1
2629,Facebook,84133,35,7365.16,1
977,Facebook,12123,18,1982.58,1
1968,Facebook,29357,34,3001.09,1
2765,Instagram,71496,16,6758.95,1
1488,Facebook,34556,31,3777.01,1
2515,LinkedIn,84791,28,8130.69,1
669,Facebook,62934,34,2189.47,1
2737,Facebook,79886,22,6456.07,1
1165,LinkedIn,31881,18,2121.11,1
521,Google,19409,23,1497.75,1
2983,Facebook,56416,26,5571.77,1
1304,LinkedIn,99171,30,7170.01,1
644,TikTok,68982,11,3369.69,1
4266,LinkedIn,31657,32,7545.01,1
3739,Instagram,87743,42,6542.65,1
1323,TikTok,49951,9,2854.78,1
3272,Google,9752,40,3619.63,0
867,Google,14440,22,2102.14,1
3757,LinkedIn,45864,18,9377.68,1
754,LinkedIn,50691,27,4073.9,1
2546,Facebook,73035,18,7708.6,1
320,Facebook,87675,36,3480.35,1
3766,Instagram,81303,9,7058.45,1
4377,Facebook,23343,26,9954.13,1
4502,LinkedIn,94248,32,9308.5,1
2669,LinkedIn,20673,16,6112.82,1
1113,Facebook,60954,22,2941.28,1
2151,Instagram,55698,40,6827.22,1
4085,LinkedIn,96024,35,9442.8,1
4999,Instagram,27520,17,4524.75,0
4410,LinkedIn,16784,24,8063.15,1
3119,Instagram,39079,40,4580.11,0
3781,Instagram,45220,11,5146.69,0
1543,Instagram,21491,27,2848.94,1
4296,Facebook,49720,38,6587.1,1
3110,Google,15718,36,3964.05,0
672,Instagram,36597,25,1474.41,1
1432,Instagram,62217,10,3161.88,1
4853,LinkedIn,99351,20,7756.02,1
4102,Google,27832,39,4902.45,0
3234,LinkedIn,55818,24,4002.25,0
4186,LinkedIn,98398,45,11320.32,1
325,Instagram,13864,15,1218.57,1
4300,TikTok,89378,36,12621.82,1
2097,Google,9177,18,2592.48,0
871,LinkedIn,47115,28,2973.39,1
4624,TikTok,57210,43,9085.3,1
533,TikTok,52954,35,2566.93,1
3199,LinkedIn,12844,21,7930.0,1
2829,Instagram,75130,29,7963.54,1
3507,Facebook,14418,13,7717.94,1
3240,LinkedIn,35854,26,5602.42,1
965,Instagram,89644,39,3778.0,1
2893,Google,76955,41,4023.95,0
3011,Instagram,89075,21,5236.32,1
2515,TikTok,44950,32,7039.74,1
350,Google,66227,5,2337.77,1
3857,Google,13835,13,4194.43,0
4756,Facebook,18533,17,4736.52,0
1018,Facebook,96051,36,5043.02,1
1273,LinkedIn,88858,32,6457.17,1
3303,Instagram,11223,35,5842.8,1
532,LinkedIn,11273,12,1099.73,1
935,Facebook,34519,12,1934.24,1
2346,TikTok,25160,38,5107.3,1
2362,Facebook,75385,27,7960.72,1
997,Instagram,92192,14,2802.51,1
3732,TikTok,49988,41,5027.45,0
4667,LinkedIn,11348,29,5518.4,0
3915,LinkedIn,84460,37,12959.76,1
346,Facebook,68519,8,3432.33,1
2529,Facebook,91426,11,8927.61,1
1090,LinkedIn,15629,37,2145.73,1
3410,LinkedIn,50056,6,7891.52,1
1026,Google,12273,36,1309.87,0
3538,Instagram,98275,9,6816.6,1
2707,Google,41416,21,5585.32,1
1174,Google,8894,16,2359.06,1
4122,LinkedIn,47073,16,7167.4,1
3899,Instagram,46693,39,8305.61,1
4884,LinkedIn,52466,25,8409.98,1
3251,Google,25343,25,7356.42,1
3538,Google,44095,6,6701.11,1
4673,LinkedIn,32174,25,10899.47,1
3591,Facebook,51801,19,6212.55,1
806,Facebook,73436,15,2648.0,1
3164,LinkedIn,70336,14,6299.41,1
853,TikTok,43926,22,2800.93,1
687,TikTok,73590,27,4815.18,1
1434,Facebook,39827,35,4272.69,1
1947,Instagram,45775,30,4990.82,1
4034,Google,42201,6,9845.82,1
4026,Instagram,30373,43,8276.86,1
3417,Facebook,28525,11,9266.51,1
4120,LinkedIn,73651,28,9150.84,1
3255,TikTok,97643,43,5568.54,1
4402,Facebook,31486,36,11222.63,1
2298,Instagram,79604,30,5947.94,1
264,Instagram,19640,27,729.04,1
2098,Facebook,98694,18,5354.16,1
3157,Google,62455,33,8386.73,1
2184,Instagram,37136,29,3751.22,1
4528,Google,63425,35,8833.05,1
502,Google,57539,6,3983.37,1
513,LinkedIn,82664,6,1715.95,1
144,Facebook,25942,27,1152.77,1
4257,Facebook,69363,15,10105.24,1
2567,Google,59596,33,4631.68,1
967,LinkedIn,82526,39,5812.38,1
118,Instagram,36255,13,574.79,1
464,Instagram,63129,36,3784.0,1
3932,Facebook,86523,34,5909.55,1
679,Google,63286,19,3843.79,1
645,LinkedIn,87437,18,2275.82,1
4250,LinkedIn,17277,21,11006.29,1
4973,Instagram,2643,26,7793.65,1
3139,Instagram,24729,34,7856.47,1
4237,TikTok,87623,21,11682.18,1
4144,TikTok,22818,20,10708.52,1
4426,Google,66555,12,8493.97,1
552,TikTok,99979,43,5009.96,1
4061,LinkedIn,54629,35,7732.04,1
1481,TikTok,56438,16,4062.96,1
1567,Facebook,10457,37,3235.81,1
2838,Facebook,60629,16,7776.29,1
1316,Instagram,34922,29,3683.62,1
980,Instagram,10820,42,1789.56,1
3914,Google,33750,22,6400.02,1
3249,Facebook,38790,23,4302.65,0
184,Google,89405,7,3986.51,1
4244,Google,35421,39,7901.85,1
1268,TikTok,69038,9,3292.92,1
4264,Instagram,83201,39,10529.73,1
3229,Google,63325,31,4868.59,1
3745,Google,26600,41,4958.09,0
2626,Instagram,30394,25,4872.16,1
2967,Instagram,80622,20,7520.63,1
3616,Facebook,37171,32,9449.91,1
3467,Instagram,62526,29,10010.45,1
2294,TikTok,14149,37,5868.68,1
3655,Facebook,31394,21,4781.18,0
545,Google,15396,34,870.97,1
3726,TikTok,24324,45,4738.47,0
4116,TikTok,48198,8,9817.19,1
3975,Facebook,83705,6,9762.32,1
3437,Google,92779,13,10725.02,1
361,Facebook,32016,35,1930.03,1
1948,LinkedIn,4194,29,3016.87,1
4125,LinkedIn,33398,41,7716.32,1
2366,Facebook,5789,40,2304.55,0
191,Google,86695,9,4468.06,1
4322,Google,65967,28,11597.27,1
4275,Instagram,62134,28,7468.59,1
3409,TikTok,71886,33,8209.8,1
1082,Facebook,99837,35,4979.87,1
3543,TikTok,25977,41,5219.13,0
2633,TikTok,1129,23,2451.7,0
793,LinkedIn,60683,27,2206.38,1
4220,LinkedIn,46331,39,8354.57,1
255,Facebook,35626,10,1019.76,1
3688,Facebook,49503,10,9684.87,1
1912,Google,28549,41,5668.36,1
4214,Facebook,13342,34,4247.22,0
1507,Google,37417,5,2485.91,1
1316,Google,77514,12,5948.82,1
1510,Facebook,53249,32,5637.05,1
3597,Google,53664,29,6130.9,1
4472,TikTok,9833,37,7813.28,1
4940,Google,61658,42,13142.33,1
651,TikTok,30473,18,1423.99,1
3494,TikTok,1737,15,3362.24,0
1276,TikTok,95965,6,4176.13,1
4834,Instagram,47647,34,6182.67,0
4432,Instagram,65054,34,5462.9,0
1097,Google,2299,8,1745.18,1
4176,Facebook,64281,17,6873.72,1
2831,Google,66875,11,9195.09,1
4037,Instagram,33920,42,7125.15,1
4152,LinkedIn,55836,7,10470.27,1
472,LinkedIn,43381,13,2585.18,1
2348,Google,85971,18,3384.32,0
948,Instagram,99730,15,3204.73,1
2656,TikTok,57298,41,8924.79,1
2422,Instagram,25509,18,3628.58,0
603,Google,43095,23,2363.04,1
3289,Instagram,52524,12,4842.48,0
802,LinkedIn,67909,11,4879.61,1
3725,TikTok,73618,11,11987.48,1
414,Google,26532,7,1953.84,1
2476,Google,61285,7,6402.42,1
1140,Facebook,19866,22,1878.08,1
4478,TikTok,8593,37,4247.7,0
3090,Google,10495,41,3725.19,0
357,Instagram,8837,32,624.08,1
674,Instagram,77708,40,2298.19,1
4769,Instagram,19680,20,8028.02,1
1652,Instagram,56476,19,2278.21,0
4618,Google,31346,33,10852.3,1
857,LinkedIn,24412,22,2457.45,1
2910,TikTok,89399,23,8959.74,1
1204,Instagram,31804,33,2378.64,1
4624,Google,66206,10,5692.79,0
3559,Google,11934,31,5595.15,1
4092,Instagram,31723,11,7222.06,1
303,Facebook,21405,31,1474.67,1
2875,Google,19748,23,6496.7,1
2432,TikTok,71766,21,6866.56,1
2092,TikTok,47413,45,3499.3,1
2343,Facebook,23354,15,4535.83,1
406,Google,75490,9,3270.36,1
1787,Facebook,89675,6,5707.38,1
4209,Google,18388,16,5008.13,0
1960,Google,37523,15,4870.39,1
2061,Facebook,58693,14,4449.84,1
822,LinkedIn,36732,32,2193.1,1
879,Instagram,42646,11,2156.49,1
628,Instagram,22021,18,1983.92,1
4993,Instagram,94238,17,6549.07,0
443,Facebook,53776,9,2253.21,1
3886,Google,20116,12,7179.87,1
3782,Google,73009,5,9988.99,1
308,TikTok,89271,9,4282.43,1
4836,Google,77620,15,14649.47,1
3506,LinkedIn,45771,14,6982.38,1
1411,Instagram,29756,19,2120.3,1
2399,LinkedIn,83604,43,8166.33,1
3436,Instagram,95452,33,8095.62,1
2047,Facebook,3919,29,2569.64,0
1019,LinkedIn,24550,10,2457.55,1
2144,Google,37524,15,4464.23,1
518,Instagram,55606,21,2768.22,1
1849,TikTok,69819,19,6471.49,1
2942,LinkedIn,71227,20,7801.24,1
1199,Facebook,24212,6,2427.45,1
3492,TikTok,41118,40,3963.51,0
2872,Facebook,29602,23,5186.71,1
2580,Instagram,18540,42,3568.4,0
1645,LinkedIn,36829,25,3014.35,1
1170,Facebook,57309,15,2794.28,1
1950,TikTok,66403,45,2640.21,0
4298,TikTok,72455,7,10034.28,1
3039,Google,23277,38,5297.37,1
2003,Facebook,60673,22,7055.07,1
778,LinkedIn,18676,19,1669.67,1
1088,LinkedIn,43844,29,2446.47,1
2575,Google,65708,19,6965.88,1
1707,TikTok,10752,34,4672.47,1
2969,Facebook,82548,21,10787.81,1
1602,TikTok,75711,22,6105.36,1
1889,Facebook,41670,35,4220.89,1
1525,Facebook,68603,22,3507.7,1
2540,Facebook,32478,39,5010.79,1
2142,TikTok,27439,17,4726.13,1
1378,TikTok,35747,18,2784.15,1
2694,TikTok,30810,40,4949.54,1
4789,Instagram,19302,22,10345.5,1
2536,TikTok,67236,9,8308.91,1
3903,Google,65467,18,6162.98,1
2305,Instagram,35841,29,5379.42,1
1127,Facebook,45713,43,3296.56,1
3639,LinkedIn,50546,16,6894.02,1
3583,Instagram,4048,44,6840.89,1
2341,Instagram,34290,32,6911.29,1
2865,Facebook,59906,39,5607.13,1
1273,TikTok,77637,5,5584.49,1
3330,TikTok,30778,7,4838.45,0
3450,Instagram,28425,11,8441.23,1
503,TikTok,84388,13,4915.97,1
2825,Instagram,91036,40,9166.71,1
3482,LinkedIn,59176,27,9301.04,1
4263,LinkedIn,13674,28,4945.36,0
187,Facebook,63402,14,2749.55,1
1258,Google,89731,16,5195.37,1
4373,Google,90907,23,11764.65,1
2957,TikTok,34053,36,6905.84,1
1481,Google,12957,28,1644.44,0
4781,LinkedIn,73644,26,12670.64,1
2164,Facebook,54616,7,6310.14,1
2474,LinkedIn,18829,44,3173.39,0
417,Instagram,6837,31,802.78,1
1602,TikTok,65141,23,3236.81,1
2142,TikTok,16032,13,4920.66,1
4698,Google,27352,17,5496.42,0
2122,Instagram,31215,6,3622.38,1
218,Google,57319,40,1091.52,1
809,Google,75642,33,2563.81,1
3657,Google,42247,15,7167.55,1
4240,Instagram,95302,38,13016.9,1
4509,Google,44048,8,8547.98,1
3350,TikTok,76532,8,5433.06,1
517,Google,67714,5,2809.8,1
2703,Instagram,36319,29,5337.25,1
3954,Instagram,17025,30,6644.32,1
1201,LinkedIn,10780,15,2253.83,1
4521,Google,23706,27,9435.17,1
3528,Instagram,43916,6,5677.06,1
2361,Google,76503,23,6680.22,1
4269,Facebook,31856,33,8387.47,1
3734,TikTok,10179,44,3584.85,0
608,TikTok,39623,8,2267.99,1
2479,Google,18587,20,3056.66,0
3264,TikTok,24733,41,6300.81,1
787,TikTok,89306,31,3853.14,1
4852,Facebook,4975,9,6111.82,0
1392,TikTok,79455,19,3043.4,1
4005,TikTok,76138,27,10254.95,1
3175,Instagram,46463,7,6050.03,1
3309,TikTok,43154,22,7777.07,1
424,Google,76676,30,3478.33,1
2093,TikTok,87706,10,6272.13,1
4076,Google,29830,21,8421.15,1
4912,TikTok,73126,42,10580.44,1
2870,Google,47745,31,6927.83,1
4472,TikTok,31609,24,9712.08,1
2683,Google,18401,10,7503.26,1
3657,TikTok,28729,39,6332.81,1
3687,Facebook,46167,16,4485.18,0
251,Instagram,95181,7,3762.78,1
1054,Instagram,58391,8,3751.96,1
4454,Instagram,95583,8,5540.47,0
2471,Instagram,59171,8,6597.76,1
1291,Facebook,89096,43,5966.99,1
787,Facebook,7647,25,2199.81,1
409,TikTok,22106,6,1299.9,1
1602,Facebook,7015,20,3409.24,1
3227,Instagram,22506,11,8452.63,1
4668,LinkedIn,25067,23,11600.15,1
3467,TikTok,3056,37,5073.39,0
3495,Google,98255,13,12611.89,1
913,Instagram,30328,41,1466.47,1
945,Instagram,78712,21,5148.08,1
1264,Instagram,53832,31,3503.29,1
4862,Facebook,43771,37,8743.94,1
1867,Google,98421,16,7682.3,1
454,TikTok,87805,15,4419.19,1
1972,Instagram,47515,17,4488.17,1
2124,Google,65538,35,4907.17,1
2917,LinkedIn,69650,17,8816.07,1
3932,Facebook,79978,42,9303.73,1
4375,Instagram,41151,30,5058.63,0
165,Google,2629,35,398.33,1
4366,Google,84463,26,9885.47,1
4190,Instagram,97853,10,10609.04,1
2621,Google,90432,24,5308.93,1
2681,Google,29155,25,4682.33,1
1490,TikTok,19288,14,4333.91,1
1230,Facebook,51588,23,4552.56,1
2586,TikTok,87951,39,9427.43,1
934,Facebook,37085,30,2890.17,1
326,Facebook,12251,11,522.63,1
3615,TikTok,26574,41,6564.69,1
4637,Instagram,10623,12,9663.87,1
2543,Google,87472,9,6198.31,1
827,LinkedIn,55715,40,2424.84,1
3786,TikTok,7123,32,6012.88,1
3722,TikTok,4061,7,5801.69,1
1136,Instagram,40095,43,2126.32,1
1932,Google,60618,12,3495.43,1
2840,TikTok,29451,19,7136.77,1
592,LinkedIn,82897,31,3677.8,1
1648,Google,82443,40,6641.87,1
1243,TikTok,35814,20,2977.69,1
4057,TikTok,86141,30,11881.91,1
3507,Facebook,98792,8,10026.2,1
739,Facebook,77868,16,3055.56,1
272,TikTok,38832,21,764.5,1
4454,Instagram,96012,45,11007.08,1
4059,Facebook,10445,30,3729.56,0
616,TikTok,34490,35,2016.59,1
622,Google,30767,19,2181.43,1
2017,LinkedIn,47057,38,2767.63,0
2986,Facebook,81746,33,6141.85,1
2264,TikTok,90695,13,6693.27,1
2029,Facebook,74100,18,3971.34,1
4045,Google,42043,40,9593.86,1
2309,Instagram,87755,8,8931.61,1
3883,TikTok,28946,42,6212.47,1
2690,Google,37587,41,3585.03,0
4176,LinkedIn,4364,28,10205.81,1
1193,TikTok,70854,21,4709.86,1
3980,LinkedIn,57088,17,10618.8,1
2594,Instagram,78015,24,7055.37,1
2679,TikTok,8398,21,4693.44,1
2588,TikTok,3452,31,6240.67,1
2885,Google,88208,37,7056.32,1
2858,Facebook,34193,25,7110.34,1
1674,TikTok,80401,21,4622.9,1
2473,Instagram,26345,26,6555.97,1
4090,TikTok,86895,29,12022.52,1
4945,TikTok,75335,7,7884.71,1
1193,TikTok,60196,31,2339.88,1
1289,TikTok,24053,31,1707.83,0
2789,Instagram,84220,16,8980.87,1
4195,Google,6015,19,5721.83,0
1975,Facebook,98201,42,3918.76,1
3506,Instagram,9657,24,8135.51,1
1887,Instagram,52116,26,4664.32,1
4032,LinkedIn,22951,6,9345.04,1
1707,Facebook,98599,8,5032.18,1
3848,Google,99279,17,10041.56,1
148,Google,27521,36,1040.59,1
3961,LinkedIn,55431,26,8404.94,1
2280,LinkedIn,11731,29,2143.6,0
3146,Instagram,19744,31,6347.04,1
2933,Google,64094,21,6428.59,1
1497,Google,19423,10,2383.37,1
3926,Google,18568,20,6881.39,1
4674,Instagram,48411,12,12253.45,1
931,Google,4934,37,2352.67,1
2797,TikTok,77945,14,8382.35,1
4877,LinkedIn,97946,38,6514.78,0
2835,LinkedIn,97344,23,9221.05,1
181,LinkedIn,9172,18,487.08,1
186,LinkedIn,28358,7,1241.28,1
2163,TikTok,67313,45,5177.38,1
921,Facebook,20763,27,1852.45,1
262,Google,49673,44,2218.12,1
3839,LinkedIn,97706,15,9357.91,1
2497,Google,86997,10,3015.69,0
2032,Google,68975,38,6333.86,1
2828,TikTok,8804,5,2395.31,0
3635,Google,48594,39,9858.71,1
3546,LinkedIn,79748,29,9761.55,1
2890,Google,88189,33,5713.63,1
2807,TikTok,88507,27,7878.33,1
4033,LinkedIn,68525,22,7825.92,1
3485,TikTok,74404,18,6207.28,1
1022,Instagram,25604,21,1558.02,1
2275,Facebook,23135,6,5909.36,1
1682,Google,97080,35,6565.68,1
664,Google,38918,23,3386.78,1
3358,Google,51849,36,4647.38,0
2697,Instagram,31847,32,4835.75,1
2600,Facebook,44774,45,6174.62,1
4666,TikTok,61709,12,11504.16,1
1087,Instagram,11680,45,1721.48,1
3736,Instagram,96619,44,11309.79,1
323,LinkedIn,56037,43,1536.83,1
450,Instagram,59914,26,2024.81,1
2028,Instagram,27309,28,4777.2,1
448,Google,11349,42,1012.32,1
4377,LinkedIn,76079,6,9396.91,1
4832,TikTok,61820,45,13262.6,1
1117,Facebook,75996,45,3523.4,1
2326,TikTok,35553,23,4786.77,1
4967,LinkedIn,29525,45,7427.17,0
4224,Google,6948,6,9378.51,1
2519,Facebook,15498,32,6396.21,1
1993,TikTok,19991,36,4932.72,1
3140,Facebook,91510,23,9177.33,1
2168,Facebook,60790,20,4924.55,1
1225,Facebook,8660,34,2988.39,1
3217,Instagram,27245,26,3833.15,0
4261,LinkedIn,1238,18,8941.19,1
4142,LinkedIn,20920,5,5454.11,0
4533,Google,47659,6,8297.46,1
2270,TikTok,75874,26,5900.6,1
546,Google,43517,37,3098.43,1
2758,TikTok,76885,19,7510.28,1
3462,Facebook,47350,45,5965.47,1
2818,TikTok,78179,26,5682.33,1
3583,TikTok,29274,44,10162.27,1
3044,Facebook,46013,43,4218.59,0
4476,Google,40913,45,10178.48,1
695,TikTok,46819,45,3284.47,1
2086,Google,83168,15,8012.53,1
2850,Google,93680,8,7692.27,1
1174,LinkedIn,78857,11,4774.69,1
4069,Facebook,95792,25,11422.2,1
4405,Facebook,65910,11,7698.23,1
4321,Instagram,24485,8,4943.41,0
4687,Google,3860,16,10312.38,1
3680,Instagram,50875,31,4282.48,0
3107,Facebook,15919,21,6297.6,1
1069,Facebook,99873,24,5129.53,1
680,Instagram,74947,35,1684.37,1
2924,Facebook,10586,30,3219.72,0
4101,Facebook,52986,35,10436.53,1
1311,LinkedIn,90848,39,4184.93,1
329,TikTok,24055,13,1320.15,1
4384,LinkedIn,35890,9,4852.15,0
3285,TikTok,64081,12,5558.15,1
601,LinkedIn,29807,25,1138.82,1
2232,LinkedIn,86920,20,4070.38,1
148,Google,48177,20,1874.97,1
3666,Instagram,95461,22,10412.67,1
3155,LinkedIn,69625,32,5524.44,1
788,Google,15242,22,1224.05,1
486,LinkedIn,57317,18,1745.05,1
1069,Instagram,40978,41,3351.13,1
3560,Google,17433,44,6883.97,1
1105,TikTok,34282,20,2177.5,1
3152,Instagram,77519,25,8085.16,1
3517,Facebook,44578,5,8070.23,1
2402,Google,71207,15,3700.95,1
2383,Facebook,25133,15,5969.2,1
1707,Google,51317,6,3550.23,1
4466,TikTok,66950,36,9684.78,1
222,Google,60612,23,2687.21,1
1380,LinkedIn,65873,9,2751.76,1
3827,Facebook,87778,7,6636.96,1
358,Facebook,63002,32,1566.6,1
1047,Google,53508,30,3120.82,1
624,LinkedIn,39379,27,2696.8,1
987,LinkedIn,16231,34,2774.02,1
307,Google,88385,12,3947.08,1
3482,Instagram,42163,40,5975.35,1
2894,TikTok,32676,33,4418.32,1
248,Google,88592,17,1709.3,1
537,LinkedIn,86483,29,2377.2,1
2302,TikTok,56535,26,6562.33,1
3849,Google,92576,37,4327.67,0
3261,TikTok,47110,41,7628.1,1
4001,Instagram,47978,11,7106.35,1
4553,LinkedIn,91818,27,8565.22,1
3345,Instagram,92737,10,10309.35,1
4651,Instagram,73369,19,9041.65,1
2923,LinkedIn,5752,19,5433.25,1
4824,Instagram,25507,44,5168.48,0
3370,Google,86705,38,10222.05,1
585,Google,42495,18,1256.47,1
299,TikTok,91466,33,4045.15,1
4566,Google,61886,20,11556.31,1
2082,Google,71559,33,4780.73,1
1571,TikTok,1982,27,2091.57,0
4443,Facebook,80841,14,12339.52,1
4983,LinkedIn,17146,8,6411.3,0
2411,Google,55843,16,7961.63,1
3473,TikTok,77737,38,5721.11,1
2178,Instagram,83446,8,5683.88,1
1621,Instagram,89567,24,3204.42,1
704,Google,24636,32,1433.16,1
3948,LinkedIn,83850,32,7031.95,1
3442,TikTok,28332,10,4233.62,0
1517,TikTok,52434,18,2586.37,1
4697,TikTok,84866,39,9904.06,1
3975,TikTok,62271,5,7382.79,1
3033,TikTok,63726,23,5408.74,1
648,LinkedIn,81901,5,3766.45,1
938,TikTok,11108,17,1527.47,1
3915,LinkedIn,69896,12,9817.84,1
947,LinkedIn,43553,22,2148.14,1
4809,LinkedIn,41880,39,12931.03,1
4607,Instagram,53077,27,6197.07,0
4873,Facebook,4625,30,5812.37,0
4354,Google,39237,45,6639.71,1
4568,Instagram,2223,42,3863.92,0
2372,Facebook,60303,24,6719.08,1
3420,Instagram,66197,6,6694.46,1
2658,LinkedIn,75693,30,6246.32,1
4798,LinkedIn,38760,40,5777.8,0
4411,TikTok,80182,29,13993.21,1
2096,LinkedIn,58966,34,6246.24,1
3773,Instagram,30024,22,6098.88,1
1664,Google,71323,11,6178.48,1
4118,LinkedIn,24202,31,10631.48,1
1940,Facebook,52524,15,2348.21,0
3391,Instagram,44908,41,4887.89,0
2987,Facebook,37067,12,3455.55,0
826,TikTok,10360,15,1822.23,1
1344,TikTok,99228,28,3568.06,1
3560,Google,13941,34,8472.31,1
3818,Instagram,16993,34,6704.71,1
1165,Google,15620,19,3084.37,1
4871,Facebook,21193,39,9492.61,1
382,Google,52559,43,3260.27,1
1181,Facebook,22248,28,1956.16,1
3985,Google,46852,12,10604.37,1
2981,TikTok,6027,24,5913.85,1
2684,Instagram,64410,45,5650.8,1
3070,Google,5260,30,4457.72,0
1252,Facebook,38596,28,3420.21,1
3597,Instagram,10012,26,5314.49,0
1047,TikTok,26823,9,2596.46,1
4860,TikTok,74851,19,8072.52,1
1817,LinkedIn,48027,40,5905.33,1
166,Instagram,79167,41,1981.73,1
736,Google,84794,33,2294.82,1
413,TikTok,26099,19,1377.82,1
3497,Google,37992,31,5218.8,0
664,Google,97912,12,4511.03,1
1701,Facebook,11977,33,3604.09,1
925,Google,57234,23,2764.05,1
3770,LinkedIn,93230,35,9025.6,1
1125,Instagram,48376,13,3570.13,1
2351,Instagram,34978,14,3024.74,0
4857,Facebook,10218,41,9607.3,1
904,LinkedIn,22788,14,1379.53,1
2551,LinkedIn,21501,37,5677.7,1
4731,Instagram,78989,29,8277.89,1
1491,LinkedIn,16210,8,2245.06,1
1335,TikTok,75225,9,3063.67,1
4132,Google,46489,27,5792.13,0
3380,Google,93917,43,8520.25,1
4823,Instagram,64721,9,7163.05,0
4944,Instagram,96044,12,8572.67,1
3649,LinkedIn,43653,21,6383.26,1
4300,Facebook,87678,5,7726.15,1
4241,Instagram,41950,16,10239.45,1
1454,Instagram,9916,39,3225.48,1
1936,Instagram,66911,18,4561.44,1
2992,LinkedIn,32449,22,5309.86,1
2596,TikTok,90333,14,5931.78,1
2683,Instagram,21782,19,6660.12,1
2658,TikTok,93564,37,6884.2,1
3718,LinkedIn,21243,23,3490.97,0
1659,Facebook,30379,38,3036.49,1
1607,Google,38780,29,5852.3,1
4171,Google,31740,20,6428.41,1
2163,Google,20984,12,3805.86,1
3742,Google,1050,39,4873.02,0
2100,LinkedIn,7590,25,3732.25,1
1394,Google,41205,23,2713.13,1
4165,LinkedIn,16162,15,5524.09,0
2852,Facebook,50746,15,6338.42,1
1853,Instagram,14105,15,2532.4,0
4310,Instagram,38499,26,11792.35,1
1703,Instagram,37641,25,2766.94,1
1422,LinkedIn,12628,31,2832.48,1
2541,LinkedIn,43032,22,5377.37,1
1198,LinkedIn,66029,44,3216.73,1
1605,Facebook,39516,42,5111.32,1
1226,TikTok,88157,34,3725.9,1
396,LinkedIn,2476,37,999.12,1
3149,LinkedIn,41800,25,5982.34,1
2325,Instagram,36788,6,6057.55,1
4454,Google,90973,17,5389.97,0
3887,Google,27240,6,8429.67,1
2196,Facebook,11922,35,2637.02,0
